is_drug_like,mol weight,logp,hydrogen donors,hydrogen acceptors
Yes,369.46900000000016,1.053220000000001,4,5
Yes,418.8810000000002,2.3292,3,5
Yes,407.5180000000002,1.545690000000001,5,4
Yes,421.54500000000024,1.9357900000000003,5,4
Yes,421.54500000000024,1.9357900000000003,5,4
No,633.8190000000001,1.9643700000000033,5,7
Yes,411.5060000000002,1.0602700000000023,5,5
Yes,407.51800000000014,1.545690000000001,5,4
Yes,395.5070000000002,1.6289200000000006,4,5
Yes,415.92100000000016,2.6206200000000006,4,4
Yes,367.4530000000001,0.9304000000000008,4,5
No,537.6640000000003,3.7415700000000003,6,5
Yes,395.50700000000023,1.5472400000000004,4,5
Yes,451.52700000000016,1.6345700000000007,5,6
No,527.6250000000002,3.204970000000002,5,6
Yes,493.6080000000002,2.8048699999999993,5,6
Yes,367.45300000000015,1.2154999999999996,4,5
Yes,423.51700000000017,1.245870000000002,5,5
Yes,479.5810000000002,2.41477,5,6
Yes,451.5270000000002,1.1366000000000012,4,6
Yes,381.48000000000013,1.2388200000000007,4,5
Yes,385.4680000000001,0.7534000000000023,4,6
Yes,373.43200000000013,0.8839000000000004,4,5
No,514.6300000000003,1.9816700000000012,6,5
Yes,442.9470000000001,2.5649999999999995,4,4
Yes,382.46800000000013,0.44667000000000096,5,5
Yes,365.4770000000001,2.3433,3,3
Yes,394.4790000000001,0.6322700000000019,5,5
Yes,395.46300000000014,0.4471000000000015,4,5
Yes,479.0020000000002,1.9781000000000006,4,5
Yes,389.88700000000017,1.3981999999999997,4,5
Yes,461.48800000000017,2.2560699999999994,5,4
No,422.53300000000013,0.6959700000000033,6,5
Yes,418.50100000000015,1.1089500000000012,5,5
Yes,434.3340000000001,2.2357,4,4
Yes,369.46900000000016,0.6213000000000007,4,5
Yes,427.57400000000024,1.5968000000000009,4,6
Yes,395.5070000000002,1.3139200000000002,4,5
Yes,395.5070000000002,1.3139200000000002,4,5
Yes,407.51800000000014,1.312370000000001,5,4
Yes,407.51800000000014,1.312370000000001,5,4
Yes,407.4990000000002,2.5288700000000004,4,5
Yes,403.9100000000002,1.9132999999999991,4,4
No,568.8890000000001,3.374970000000002,5,6
Yes,395.5070000000001,1.4417700000000009,5,4
Yes,407.51800000000014,1.6273700000000002,5,4
Yes,410.5220000000002,0.6975200000000021,5,6
Yes,493.6080000000002,2.6607700000000003,5,6
Yes,465.55400000000014,2.0246700000000004,5,6
Yes,390.4470000000001,1.7954699999999997,5,4
Yes,355.4420000000001,0.7448000000000012,4,5
Yes,445.56700000000023,2.78212,4,5
Yes,415.92100000000016,2.62062,4,4
Yes,403.9100000000002,2.43502,4,4
Yes,411.4810000000001,1.3763700000000003,5,4
Yes,402.8820000000001,1.2949000000000006,4,4
Yes,421.54500000000013,1.7996700000000005,5,4
Yes,409.53400000000016,1.80122,4,5
Yes,395.5070000000002,1.3139200000000002,4,5
No,519.5240000000002,2.567070000000001,5,6
Yes,407.51800000000014,1.312370000000001,5,4
Yes,429.9480000000002,2.695720000000001,4,4
Yes,395.5070000000002,1.6289200000000006,4,5
Yes,446.55500000000023,1.724720000000001,4,6
Yes,397.47900000000016,0.9026200000000009,4,6
Yes,391.4750000000001,1.8295000000000003,4,4
No,515.6580000000002,3.02097,6,5
Yes,398.8940000000002,2.29268,3,4
Yes,380.44800000000015,1.3448799999999996,4,5
Yes,435.5720000000002,2.3606700000000007,5,4
Yes,480.99600000000027,3.106520000000001,4,5
Yes,463.5040000000002,2.33272,4,5
No,503.64700000000033,3.022520000000002,5,6
Yes,477.4870000000002,1.8593200000000005,4,5
Yes,477.4870000000002,1.8593200000000005,4,5
Yes,409.5340000000002,1.70402,4,5
Yes,395.5070000000001,1.4928000000000008,4,5
Yes,445.56700000000023,2.4671200000000004,4,5
Yes,427.9400000000001,1.8700999999999997,3,6
No,473.57700000000017,1.9800700000000009,6,5
No,501.6310000000002,2.630869999999999,6,5
Yes,429.9520000000002,1.9673200000000004,4,5
Yes,425.92000000000013,2.4829000000000008,4,4
No,487.6480000000002,3.1042700000000005,6,5
Yes,423.5610000000002,1.9307600000000005,4,5
No,447.5430000000002,0.997570000000003,6,5
Yes,399.92200000000014,2.91502,3,3
Yes,439.9470000000002,2.558,4,4
No,438.53200000000015,0.2972700000000028,6,5
Yes,356.43000000000006,0.2585000000000021,5,5
Yes,409.5340000000002,1.6223400000000012,4,5
Yes,445.56700000000023,2.4671200000000004,4,5
No,520.0770000000002,3.5786700000000007,5,4
Yes,485.6320000000002,2.9252699999999994,5,4
Yes,440.9350000000002,2.0016999999999996,3,5
Yes,445.56700000000023,2.78212,4,5
Yes,446.55500000000023,1.8621200000000002,4,6
Yes,409.53400000000016,1.8749199999999997,4,5
No,542.6840000000003,2.8836700000000013,6,5
Yes,355.4420000000001,0.7448000000000012,4,5
Yes,410.5220000000002,0.5671200000000014,4,6
Yes,424.54900000000026,0.8755400000000021,4,6
Yes,489.6200000000003,2.6324200000000015,5,6
Yes,474.4030000000002,2.0764200000000006,4,5
Yes,471.60500000000025,2.980920000000001,4,5
No,569.628,3.823870000000001,5,5
Yes,409.5340000000002,1.70402,4,5
Yes,409.5340000000002,1.70402,4,5
Yes,448.3610000000002,2.54412,4,4
No,516.0450000000003,4.225000000000001,4,4
Yes,472.59300000000025,2.37592,4,6
Yes,401.89800000000014,1.5838000000000003,4,5
Yes,457.5780000000002,2.905820000000001,4,5
Yes,457.5780000000002,2.905820000000001,4,5
Yes,478.62200000000024,2.4374200000000004,4,7
Yes,424.9320000000001,3.087900000000001,4,3
Yes,443.97500000000025,3.0858200000000013,4,4
Yes,401.8940000000001,2.3122000000000007,4,4
Yes,429.9480000000002,3.0107200000000014,4,4
Yes,391.4750000000001,1.6009000000000004,3,4
Yes,392.4630000000001,1.7208199999999994,4,5
No,530.6730000000003,2.8852200000000012,5,6
Yes,443.97500000000025,3.0041400000000014,4,4
Yes,480.00800000000027,3.848920000000003,4,4
Yes,467.9610000000002,1.6573999999999995,3,6
Yes,474.4030000000002,2.0764200000000006,4,5
Yes,471.60500000000025,2.980920000000001,4,5
No,508.8440000000002,3.458220000000002,4,4
Yes,494.0390000000002,3.537720000000003,4,5
Yes,426.52100000000013,0.2988200000000023,5,6
Yes,439.60400000000027,2.87432,4,5
Yes,494.03900000000016,3.825500000000001,4,4
Yes,449.59900000000033,2.5814199999999996,4,5
Yes,451.6150000000003,2.6114200000000007,4,5
No,572.7100000000003,2.356720000000002,4,7
Yes,452.55900000000014,0.5595200000000022,5,6
Yes,395.5030000000001,2.27564,4,4
Yes,426.9080000000001,1.8779,4,5
No,518.0210000000002,2.8106,3,6
Yes,410.90500000000014,2.4782800000000007,3,4
Yes,428.9200000000002,1.7055000000000002,4,4
Yes,487.60400000000027,3.0072200000000002,4,6
Yes,406.4900000000002,1.288920000000001,5,5
Yes,407.47400000000016,1.6766,4,6
Yes,478.5970000000004,1.4407200000000009,4,6
Yes,490.00700000000023,3.7112000000000007,4,4
No,516.0450000000003,4.225000000000001,4,4
Yes,453.93400000000014,1.5823000000000003,3,6
Yes,436.33900000000017,2.9656000000000016,4,4
No,514.6050000000004,2.9917000000000016,4,6
No,532.6200000000002,2.2189200000000007,5,6
Yes,453.5430000000003,1.425920000000001,4,6
Yes,477.63400000000024,3.042420000000001,4,6
Yes,423.5420000000002,2.0223199999999997,4,6
No,506.0460000000003,4.362720000000003,4,4
No,544.0590000000001,3.3244000000000007,3,6
No,518.6370000000004,2.5787200000000006,5,6
No,545.047,2.7194000000000003,3,7
No,605.0740000000001,2.5624000000000002,4,7
Yes,471.60500000000025,2.980920000000001,4,5
Yes,455.5590000000003,1.3311200000000016,4,7
No,546.5200000000003,5.077620000000004,4,5
No,584.533,4.039300000000002,3,7
No,512.0790000000003,3.695820000000003,4,6
Yes,467.57000000000033,1.8160200000000006,4,6
No,509.65100000000047,2.986320000000001,4,6
Yes,423.5610000000002,2.0925200000000013,4,5
No,518.0210000000002,2.8106,3,6
Yes,490.00700000000023,3.7112000000000007,4,4
Yes,496.01500000000016,2.27424,3,6
Yes,425.92000000000013,2.4829000000000008,4,4
Yes,439.94700000000006,2.79132,4,4
No,528.0130000000003,1.6745999999999996,3,8
Yes,478.5970000000004,1.159820000000002,4,6
Yes,465.3520000000002,1.0644200000000008,4,7
Yes,464.3970000000003,2.6207200000000004,4,5
Yes,463.55700000000024,2.6062200000000004,4,5
No,531.5010000000001,3.3515200000000025,4,5
Yes,406.4900000000001,1.4117000000000004,5,5
Yes,467.9610000000002,1.9723999999999997,3,6
Yes,485.6320000000003,2.904720000000001,4,5
Yes,420.5170000000002,1.1856000000000009,4,6
Yes,420.5170000000002,1.1856000000000009,4,6
Yes,487.60400000000027,3.1062200000000013,4,6
Yes,470.5770000000003,2.3388,4,6
Yes,480.0120000000003,3.1205200000000017,4,5
Yes,439.9470000000002,2.873000000000001,4,4
Yes,391.4750000000001,1.6008999999999995,3,4
Yes,464.3970000000003,2.6207200000000004,4,5
No,526.4390000000002,2.074919999999999,3,6
Yes,447.5430000000002,1.31242,3,6
Yes,486.41400000000016,2.17262,3,5
Yes,481.5970000000004,2.2061200000000003,4,6
No,509.6510000000003,2.6846200000000007,3,7
Yes,409.5340000000002,1.9711200000000004,3,5
Yes,439.9470000000001,2.4933000000000014,3,4
Yes,464.3970000000003,2.6207200000000004,4,5
Yes,464.3970000000003,2.6207200000000004,4,5
Yes,476.37500000000017,1.6651200000000002,4,6
Yes,397.47900000000016,0.9026200000000009,4,6
Yes,413.4970000000002,1.4530200000000004,4,5
Yes,450.3660000000002,3.0407000000000015,4,4
Yes,453.57200000000023,1.3186200000000003,4,8
Yes,453.97400000000016,2.5684000000000005,3,4
No,508.84800000000024,2.729820000000001,4,5
Yes,474.4030000000002,2.0764200000000006,4,5
Yes,475.5930000000003,2.4757200000000017,4,6
Yes,435.9810000000002,2.0288200000000005,4,6
No,513.9480000000002,2.865920000000001,4,6
Yes,470.42200000000025,3.410620000000002,4,5
Yes,436.94300000000015,3.1548000000000016,3,4
Yes,451.59600000000023,2.52862,4,6
Yes,447.94200000000023,2.1064200000000004,4,5
Yes,487.0290000000003,2.57702,4,7
Yes,435.9810000000002,2.02882,4,6
Yes,470.3710000000001,2.5920000000000005,4,4
Yes,391.4750000000001,1.8294999999999997,4,4
No,536.9020000000002,3.4621200000000014,3,5
No,500.44100000000014,2.5627199999999997,3,5
No,508.8480000000002,2.729820000000001,4,5
Yes,391.4750000000001,2.3258199999999998,4,4
Yes,468.9890000000002,2.27182,3,5
Yes,410.52200000000016,1.0173400000000008,4,6
Yes,437.50400000000025,0.8501200000000009,4,8
Yes,408.5270000000001,2.562900000000001,3,5
Yes,405.5020000000001,1.9045999999999996,4,4
No,520.0050000000005,2.29352,4,6
No,506.4090000000002,3.360900000000001,3,4
Yes,459.9780000000002,1.9759200000000006,4,6
Yes,468.0010000000002,2.876820000000002,3,4
Yes,488.4190000000002,3.221800000000001,3,4
Yes,475.59300000000025,2.47572,4,6
Yes,459.5940000000003,2.7755400000000003,4,5
No,521.6120000000003,3.205020000000001,4,5
Yes,421.54500000000024,1.8030200000000003,4,5
No,532.8700000000001,3.3309000000000006,3,4
No,514.8770000000002,2.7913200000000007,4,6
No,564.4450000000003,3.1579000000000015,3,5
Yes,407.51800000000014,1.627370000000001,5,4
Yes,407.51800000000014,1.627370000000001,5,4
Yes,407.51800000000014,1.627370000000001,5,4
Yes,478.94400000000013,2.151819999999999,2,7
Yes,450.9300000000001,3.0524199999999997,3,5
Yes,442.5230000000002,2.6531199999999995,3,6
Yes,431.50000000000017,1.9812199999999993,4,6
Yes,470.3710000000001,2.5920000000000005,4,4
Yes,457.9370000000002,2.6971,4,4
Yes,391.4750000000001,1.8294999999999997,4,4
Yes,423.5610000000002,2.3612200000000003,3,5
Yes,488.4300000000002,2.4186199999999998,3,5
No,592.9370000000001,4.604600000000002,2,6
No,599.1530000000002,4.360040000000002,3,7
No,568.1210000000001,1.6876200000000001,2,7
Yes,485.97100000000023,1.9982200000000003,3,6
Yes,499.99800000000033,2.0866199999999995,2,7
No,593.5550000000002,2.4402200000000014,2,8
No,619.593,2.972820000000002,2,8
No,598.1030000000001,1.4820200000000003,3,8
No,592.1170000000003,1.5014200000000004,2,9
No,598.0210000000005,2.3800200000000014,3,8
No,590.1450000000001,2.0893,2,8
No,590.1450000000001,2.0893,2,8
No,671.625,-0.20179999999999704,3,8
No,594.115,2.607500000000001,2,8
No,644.603,3.108800000000002,2,8
No,619.593,2.8367000000000018,2,8
No,633.62,3.2252000000000023,2,8
No,606.144,1.0600999999999998,3,9
No,606.144,1.0600999999999998,3,9
No,606.144,1.0600999999999998,3,9
No,592.1610000000002,1.6696199999999999,3,9
No,692.1560000000004,1.9128200000000009,4,10
No,614.5950000000003,1.7013200000000004,3,9
No,635.186,1.1968000000000008,3,9
No,578.1340000000002,1.3612,3,9
No,578.1340000000002,1.3612,3,9
No,641.6650000000002,2.352300000000001,2,9
No,651.2290000000003,1.6313000000000013,3,10
No,633.214,1.6294000000000006,2,9
No,633.214,1.6294000000000006,2,9
No,665.2120000000003,1.0154000000000034,3,10
No,655.692,2.742400000000002,2,9
No,610.1139999999999,1.5782999999999991,3,9
No,660.6019999999999,2.0795999999999997,3,9
No,660.6019999999999,2.0795999999999997,3,9
No,646.5749999999999,1.8256199999999994,3,9
No,738.163,2.2910999999999997,4,10
No,646.5749999999999,2.0371,3,9
No,646.5749999999999,2.0371,3,9
No,672.6569999999998,3.7449000000000026,2,8
Yes,456.9300000000001,4.195870000000003,2,4
No,520.964,5.126600000000004,1,4
Yes,470.95700000000016,4.246900000000003,1,4
No,451.35700000000014,5.212700000000004,1,3
No,520.964,5.126600000000004,1,4
Yes,487.4120000000002,4.761200000000004,1,3
Yes,487.4120000000002,4.761200000000004,1,3
Yes,481.02100000000013,4.982030000000004,2,4
No,520.964,5.126600000000004,1,4
Yes,473.38500000000016,4.710170000000003,2,4
No,521.8570000000002,5.414600000000004,1,4
Yes,482.9930000000001,4.116400000000003,1,4
No,495.0480000000002,5.033060000000004,1,4
Yes,470.95700000000016,4.246900000000003,1,4
No,520.964,5.126600000000004,1,4
Yes,487.4120000000002,4.761200000000004,1,4
Yes,487.4120000000002,4.761200000000004,1,4
Yes,452.96700000000016,4.107800000000004,1,4
No,503.0270000000002,5.261000000000005,1,4
No,538.0160000000002,6.270200000000004,0,4
Yes,468.9660000000002,4.065370000000002,2,5
Yes,484.9840000000002,4.589100000000005,0,3
Yes,474.3690000000002,4.895400000000004,1,4
No,463.79600000000016,5.938620000000005,1,3
Yes,452.96700000000016,4.365190000000003,2,4
No,501.43900000000025,5.103400000000005,0,3
Yes,466.9940000000001,4.416220000000004,1,4
No,505.4020000000002,4.900300000000004,1,4
Yes,487.4120000000002,4.761200000000004,1,4
Yes,426.51600000000036,4.599620000000004,0,4
No,347.5430000000001,5.240600000000005,2,2
No,349.5590000000001,5.464600000000005,2,2
Yes,463.6220000000004,4.684300000000004,0,4
No,370.57700000000017,7.251100000000008,1,2
No,506.6640000000004,9.105400000000003,0,5
No,324.50800000000004,6.924040000000008,1,1
No,308.509,7.218440000000007,0,0
No,384.6040000000002,7.554100000000008,0,2
No,384.6040000000002,7.554100000000008,0,2
No,372.5490000000002,6.264000000000007,1,3
No,354.57800000000015,7.545500000000008,0,1
No,367.4920000000001,5.499700000000005,0,2
No,269.47299999999996,5.213700000000005,1,1
No,297.527,5.9923000000000055,1,1
No,337.59200000000016,6.916600000000007,1,1
No,361.57000000000016,5.894700000000006,1,2
No,381.5190000000001,5.8898000000000055,0,2
No,361.57000000000016,5.582800000000006,1,2
No,381.5190000000001,5.8898000000000055,0,2
No,367.4920000000001,5.499700000000005,0,2
No,361.5700000000001,5.4866000000000055,2,2
No,361.57000000000016,5.630700000000005,2,2
No,375.59700000000015,5.876700000000006,2,2
No,351.49000000000007,5.795680000000005,1,3
No,468.68200000000036,6.358200000000006,2,4
No,314.46900000000005,5.735800000000006,1,2
No,381.5600000000002,6.7547800000000064,1,3
No,367.53300000000013,6.364680000000006,1,3
No,459.6300000000002,7.401680000000009,1,4
Yes,461.34500000000014,4.354920000000004,0,4
Yes,447.3620000000001,4.828320000000005,0,4
Yes,426.9000000000001,3.701520000000002,0,4
Yes,433.33500000000004,4.785820000000005,0,4
Yes,425.48500000000035,1.8313999999999997,1,6
No,400.4690000000001,5.120700000000006,1,2
Yes,468.1450000000002,3.3894000000000024,2,3
No,310.437,5.727820000000007,1,2
No,388.5920000000002,6.303400000000009,2,3
No,376.5810000000002,5.657300000000008,3,3
Yes,322.4080000000001,3.672200000000002,1,2
Yes,396.48700000000014,4.079500000000003,1,4
Yes,294.35400000000004,2.8920000000000012,1,2
Yes,336.43500000000006,4.062300000000003,1,2
Yes,364.48900000000015,4.842500000000005,1,2
Yes,372.4150000000001,4.340500000000003,1,2
Yes,365.4330000000003,1.8142,1,4
Yes,393.48700000000025,2.4310400000000003,1,4
Yes,342.3980000000001,3.6822000000000026,1,2
No,378.51600000000013,5.069240000000005,1,2
Yes,308.3810000000001,3.2821000000000016,1,2
Yes,401.41300000000035,2.0924,1,4
No,522.2810000000001,6.367500000000005,1,2
Yes,323.3960000000001,2.0435999999999996,1,3
Yes,363.4610000000003,2.967900000000001,1,3
No,508.25400000000013,5.977400000000005,1,2
Yes,386.4420000000001,4.7306000000000035,1,2
Yes,364.48900000000015,4.679140000000004,1,2
No,366.54500000000013,7.243120000000008,1,2
No,352.5620000000001,7.739020000000008,1,1
No,523.2250000000003,3.3392000000000017,1,4
No,494.22700000000015,5.587300000000004,1,2
No,476.83500000000015,7.212620000000006,0,2
No,462.8080000000001,6.870420000000005,1,2
No,489.8340000000002,6.184620000000005,1,3
No,448.78100000000023,6.562000000000004,1,2
No,457.74800000000016,6.455220000000003,1,3
No,449.7690000000002,5.630200000000004,1,3
Yes,479.5770000000004,2.804620000000001,1,6
No,327.4270000000001,5.743920000000005,0,1
No,430.67900000000014,7.216200000000008,1,4
Yes,292.3380000000001,2.644400000000001,1,2
No,291.394,5.062500000000004,0,1
Yes,252.27300000000002,1.7696,2,2
No,362.51300000000015,6.329000000000007,1,2
No,424.63100000000026,6.684200000000007,1,4
No,314.469,5.846500000000006,2,2
No,355.4810000000001,6.524120000000006,0,1
No,368.5610000000002,6.861000000000007,1,2
No,348.4420000000001,5.234100000000004,1,3
No,376.5810000000002,5.657300000000008,3,3
No,334.4590000000001,5.593900000000005,1,2
No,466.82100000000014,6.568000000000005,1,4
No,466.82100000000014,6.568000000000004,1,4
No,523.6790000000001,5.868800000000004,1,4
No,459.37700000000035,5.293820000000005,1,4
No,497.3480000000001,6.304020000000004,1,3
No,464.78400000000016,5.333620000000004,1,4
No,449.7690000000001,5.5485200000000034,1,3
No,477.8230000000001,6.328720000000005,1,3
Yes,465.76800000000014,4.784920000000004,1,4
No,448.7810000000002,6.480320000000004,1,2
No,462.8080000000001,6.870420000000005,1,2
No,476.83500000000015,7.260520000000005,1,2
No,478.80700000000013,5.841220000000005,2,3
No,464.7800000000001,5.404820000000004,1,3
No,496.82500000000016,7.006420000000005,0,2
No,474.8190000000001,6.726320000000005,1,2
No,452.7690000000001,6.267820000000004,1,3
No,538.7840000000002,7.756720000000004,1,2
No,436.7700000000001,6.289920000000004,0,2
No,437.75400000000013,6.763220000000005,0,3
No,484.21400000000017,6.283600000000003,1,3
No,528.6650000000002,6.392700000000003,1,3
No,474.7790000000001,5.501880000000004,1,4
No,481.7860000000002,6.099700000000004,1,3
No,463.79600000000016,5.938620000000005,1,3
No,523.6790000000001,5.868800000000004,1,4
No,477.8230000000001,6.192600000000005,1,3
No,463.79600000000016,5.938620000000005,1,3
No,508.2470000000001,6.047720000000004,1,3
No,447.3410000000001,5.424320000000004,1,3
Yes,465.76800000000014,4.691300000000004,1,4
No,416.3080000000001,5.446100000000004,1,4
Yes,360.46100000000007,3.884800000000003,1,3
Yes,345.4460000000001,4.380200000000004,0,2
Yes,359.473,4.816600000000004,1,2
Yes,388.5150000000001,4.5016400000000045,1,3
Yes,373.50000000000006,4.997040000000005,0,2
No,429.3510000000001,5.191600000000005,1,3
No,428.36300000000006,6.123400000000005,1,2
No,415.32400000000007,5.181200000000004,2,3
No,463.79600000000016,5.845000000000004,1,3
No,462.8080000000001,6.776800000000005,1,2
No,501.74700000000024,8.104680000000004,0,3
No,467.3020000000002,7.451280000000005,0,3
No,481.3290000000002,7.759700000000004,0,3
No,511.8360000000002,7.704500000000006,1,3
No,547.8160000000003,7.982700000000006,1,3
No,561.8430000000003,8.372800000000003,1,3
No,396.8770000000001,6.519680000000005,0,3
No,465.7670000000002,7.8264800000000045,0,3
Yes,296.39500000000004,2.6668000000000003,1,2
Yes,324.449,3.447000000000002,1,2
Yes,324.449,3.302900000000001,1,2
Yes,366.53000000000003,4.617300000000004,1,2
No,380.5570000000001,5.007400000000005,1,2
Yes,352.50300000000004,4.227200000000003,1,2
Yes,340.44800000000004,2.6834000000000007,1,3
Yes,326.42100000000005,2.029299999999999,2,3
Yes,358.46600000000007,3.847100000000002,1,2
