smiles,dataset,num_atoms,num_bonds,tox21_avg_bond_importance,tox21_max_bond_importance,esol_avg_bond_importance,esol_max_bond_importance,chembl_avg_bond_importance,chembl_max_bond_importance
[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@@]3([H])[C@@]2([H])CCC4=CC(=O)CC[C@]34C,Tox21,23,52,0.008336595,0.0145482365,1.8675818,3.0734668,0.075416006,0.19969304
C(\C=C\C1=CC=CC=C1)N2CCN(CC2)C(C3=CC=CC=C3)C4=CC=CC=C4,Tox21,28,62,0.010834502,0.022715185,1.5682433,1.8389311,1.2865351e-05,3.6777863e-05
[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]3([H])[C@@]2([H])CC=C4C[C@@H](O)CC[C@]34C,Tox21,23,52,0.0056987703,0.0077938503,1.6226351,2.3466988,0.00045727938,0.0013725105
CC(=O)SC[C@@H](CC1=CC=CC=C1)C(=O)NCC(=O)OCC2=CC=CC=C2,Tox21,27,56,0.006289579,0.010023479,1.5504805,2.2238533,0.15502748,0.3940872
[H][C@@]12CC3=CN(C)C4=CC=CC(=C34)C1=C[C@H](CN2C)C(=O)N[C@@H](CC)CO,Tox21,26,58,0.00607355,0.009637995,1.659328,2.3989882,0.0007077913,0.0016359577
CC(=C/CO)\C=C\C=C(C)\C=C\C1=C(C)CCCC1(C)C,Tox21,21,42,0.0042013917,0.0058530336,1.7608719,2.2729187,9.933889e-08,1.8585871e-07
Cl.Cl.CC1=CC=CC(CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(Cl)C=C4)=C1,Tox21,30,62,0.0093195615,0.01856596,1.4753247,1.8344727,2.9204832e-05,9.524553e-05
OCCOCCOC(=O)C1=C(NC2=CC=CC(=C2)C(F)(F)F)C=CC=C1,Tox21,26,54,0.0077543044,0.018390747,1.5566633,2.5685463,0.00032741687,0.000868008
FC1=CNC(=O)NC1=O,Tox21,9,18,0.0657762,0.091902405,3.1799355,3.8567653,5.2280473e-09,8.568949e-09
NC1=NC(Cl)=NC2=C1N=CN2[C@H]3C[C@H](O)[C@@H](CO)O3,Tox21,19,42,0.015435138,0.023593292,1.2906833,2.0382671,0.115120046,0.2640577
O[Al](O)[Al](O)O.O[Al](O)[Al](O)O.O[Al](O)[Al](O)O.O[Al](O)[Al](O)O.[H][C@]1(COS(=O)(=O)O[Al](O)O)O[C@@](COS(=O)(=O)O[Al](O)O)(O[C@@]2([H])O[C@]([H])(COS(=O)(=O)O[Al](O)O)[C@@]([H])(OS(=O)(=O)O[Al](O)O)[C@]([H])(OS(=O)(=O)O[Al](O)O)[C@@]2([H])OS(=O)(=O)O[Al](O)O)[C@@]([H])(OS(=O)(=O)O[Al](O)O)[C@]1([H])OS(=O)(=O)O[Al](O)O,Tox21,103,200,0.00059840496,0.0009950129,0.2400321,0.55398256,2.4827797e-05,7.0970666e-05
N[C@H](CCC(N)=O)C(O)=O,Tox21,10,18,0.006814797,0.009947691,1.1570802,1.899267,0.021045744,0.04265532
CCC(CC)(CC(=O)NC1=CC=CC(\C=C\C2=NC(=CS2)C3CCC3)=C1)C(O)=O,Tox21,29,62,0.006453096,0.010689471,1.3638046,1.931261,0.003969977,0.01928237
COC(=O)NC1=NC2=C(N1)C=CC(=C2)S(=O)C3=CC=CC=C3,Tox21,22,48,0.014848344,0.024521763,1.9348866,2.7163925,0.05388924,0.17139529
O=C1OC2=C(C=CC=C2)C=C1,Tox21,11,24,0.050409734,0.07175654,3.9532807,4.0498495,0.0013625976,0.0028125222
[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)CC(=O)[C@@]3([H])[C@@]2([H])CCC4=CC(=O)C=C[C@]34C,Tox21,26,58,0.007212926,0.011273688,1.6135968,2.661409,0.035151727,0.07038824
[Na+].[Na+].CC1=C2NC(C=C3N=C(C=C4NC(=CC5=NC(=C2)C(C=C)=C5C)C(C=C)=C4C)C(C)=C3CCC([O-])=O)=C1CCC([O-])=O,Tox21,44,92,0.0059469743,0.00971426,1.0731728,1.6644117,1.2838818e-07,3.8283798e-07
[Na+].[O-][N+](=O)C1=CC=C(C=C1)C2=CC=C(O2)C=NN3CC(=O)[N-]C3=O,Tox21,24,50,0.017661063,0.03098786,1.826217,2.5397272,1.5598287e-05,5.1556046e-05
[O-]C(=O)\C=C/C([O-])=O.C[NH+](C)CCC(C1=CC=CC=C1)C2=CC=CC=[NH+]2,Tox21,26,52,0.0074786535,0.0133084105,1.5659555,1.8678589,3.225099e-08,9.896578e-08
N1C2=CC=CC=C2SC3=C1C=CC=C3,Tox21,14,32,0.036384195,0.043799516,3.195265,4.7529488,6.2063054e-07,1.5229812e-06
[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@]3([H])[C@@]2([H])C=CC4=CC(=O)CC[C@@]34C,Tox21,23,52,0.007055339,0.010068078,1.741902,2.6075573,0.0017361813,0.005199255
CC(=O)C1=CC2=C(SC3=CC=CC=C3N2CCCN4CCC(CCO)CC4)C=C1,Tox21,29,64,0.005929304,0.011203356,1.4557977,2.171725,0.0037029972,0.007933054
[H][C@@]12CC[C@](O)(C(=O)COC(C)=O)[C@@]1(C)CC(=O)[C@@]3([H])[C@@]2([H])CCC4=CC(=O)CC[C@]34C,Tox21,29,64,0.0054632514,0.008759348,1.4091738,2.5862017,0.071655445,0.17107263
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCC2=C(O1)C(C)=C(C)C(O)=C2C,Tox21,31,64,0.0027588878,0.004228094,1.2760352,1.7544944,3.9876246e-13,1.0121409e-12
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCC2=C(O1)C(C)=CC(O)=C2,Tox21,29,60,0.002866315,0.0051032896,1.3203082,1.9130875,1.8987585e-13,4.548414e-13
COCC(=O)N(C(C)C(=O)OC)C1=C(C)C=CC=C1C,Tox21,20,40,0.0052763075,0.0077505447,1.8469346,2.7394958,0.016203849,0.055844545
CCCCCCCCCCCCCCCC(=O)OC\C=C(C)\C=C\C=C(C)\C=C\C1=C(C)CCCC1(C)C,Tox21,38,76,0.0013527574,0.002135924,1.0886304,1.5071261,1.388808e-09,2.7537848e-09
CC1=NC(C)=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1,Tox21,19,40,0.017546147,0.027130455,1.3964976,1.8266909,0.016117727,0.026381608
Cl.CC(=O)OCC(=O)NCCCOC1=CC(CN2CCCCC2)=CC=C1,Tox21,26,52,0.0035223935,0.005578704,1.5519047,2.3184934,0.3678273,0.9790841
Cl.COC1=CC=C(C=C1OC)C(=O)NCC2=CC=C(OCCN(C)C)C=C2,Tox21,27,54,0.00517703,0.009804284,1.5420989,2.0433235,0.09502658,0.2247549
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)C2=CC=CC(OC3=CC=CC=C3)=C2,Tox21,28,60,0.01082403,0.02224002,1.4766186,2.1995916,0.6131502,1.6584537
CN(C)CCO,Tox21,6,10,0.0033213082,0.003923204,1.789341,2.237029,4.5227827e-10,6.3287686e-10
COC(=O)C1=CCCN(C)C1,Tox21,11,22,0.0066573564,0.008160826,2.9639642,3.8973122,3.6597755e-06,8.2702145e-06
CCCCC(CC)COC(=O)C=CC1=CC=C(OC)C=C1,Tox21,21,42,0.004310467,0.006420706,1.9319887,2.3647332,5.394428e-06,1.8034223e-05
[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]3([H])C4=C(CC[C@@]23[H])C=C(OC)C=C4,Tox21,23,52,0.009285928,0.01740636,1.9373924,3.0734668,0.00024617297,0.00053321104
FC(F)OC(F)(F)C(F)Cl,Tox21,10,18,0.0060437014,0.010044798,2.2098053,2.6821227,4.5408777e-07,9.3498477e-07
FC1=CC2=C(OCC[C@]23NC(=O)NC3=O)C=C1,Tox21,17,38,0.02470045,0.043349333,2.1038184,2.4753246,4.7127073e-06,1.1564772e-05
NC(=O)CCCCC1CCSS1,Tox21,12,24,0.0037839932,0.0055473256,1.7466769,2.4981978,0.2230302,0.4222
NC1=NC(=O)C(O1)C2=CC=CC=C2,Tox21,13,28,0.035523076,0.068441615,2.2805057,2.815886,0.06514501,0.16899242
NC12CC3CC(CC(C3)C1)C2,Tox21,11,26,0.010919342,0.013116337,3.4404368,5.3968363,0.043325443,0.1576407
NC1=C2CCCCC2=NC3=C1C=CC=C3,Tox21,15,34,0.023388946,0.032049514,3.106697,4.6994314,0.0019727717,0.0046697287
NC1=NC(F)=NC2=C1N=CN2[C@@H]3O[C@H](CO)[C@@H](O)[C@@H]3O,Tox21,20,44,0.014607766,0.024623666,1.1734614,2.00555,0.18810178,0.36513382
CC(=O)NC1=C(I)C=C(I)C(C(O)=O)=C1I,Tox21,16,32,0.019010425,0.036376044,1.5536981,2.4528484,0.18234606,0.36382526
[O-][N+](=O)C1=CC=C(NC(=O)NC2=CC=C(C=C2)[N+]([O-])=O)C=C1,Tox21,22,46,0.02001849,0.03139066,1.9129096,2.5494628,2.5725856e-06,4.58051e-06
OC(=O)\C=C/C(O)=O.CN(C)CC[C@@H](C1=CC=C(Br)C=C1)C2=CC=CC=N2,Tox21,27,54,0.007868646,0.014545259,1.0205973,1.400731,0.00938884,0.030036554
NC1=NC(=O)C2=C(N1)N=CC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=N2,Tox21,32,68,0.009153764,0.01723264,1.2720965,1.8124728,0.10928693,0.34409994
CCN1C=C(C(O)=O)C(=O)C2=C1N=C(N=C2)N3CCCC3,Tox21,21,46,0.011548818,0.022497587,2.1409707,3.0229673,4.0509476e-05,0.000106982225
CCCCCCCCCCCC(=O)O[Sn](CCCC)(CCCC)OC(=O)CCCCCCCCCCC,Tox21,37,72,0.0007725727,0.0012605384,0.9779287,1.3878161,1.7509766e-17,3.9846554e-17
OC1C(COC(=O)C2=CC=CN=C2)(COC(=O)C3=CC=CN=C3)CCCC1(COC(=O)C4=CN=CC=C4)COC(=O)C5=CN=CC=C5,Tox21,47,102,0.00638008,0.009908766,0.8460306,1.0786903,0.27275074,0.8052784
CN1C2=C(NC=N2)C(=O)N(C)C1=O,Tox21,13,28,0.030769767,0.046130862,2.18733,2.7301028,6.0239974e-05,0.000114517075
[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]3([H])[C@@]2([H])CCC4=C(O)C(=O)CC[C@]34C,Tox21,22,50,0.008672281,0.011876481,1.9026331,2.8895602,0.021835454,0.0502323
O=CC1=CC=CC=C1,Tox21,8,16,0.048144866,0.08122108,3.7763033,4.1954317,2.6163483e-05,5.3829157e-05
C\C=C(C1=CC=C(O)C=C1)\C(=C\C)C2=CC=C(O)C=C2,Tox21,20,42,0.01677598,0.024607299,1.7697862,1.915858,0.001891133,0.0038237898
NC1=NC2=C(N=CN2COC(CO)CO)C(=O)N1,Tox21,18,38,0.011235033,0.018060716,1.3417221,2.250993,0.3157804,0.52377415
CC(=O)N(CC(O)CO)C1=C(I)C(C(=O)NCCO)=C(I)C(C(=O)NCC(O)CO)=C1I,Tox21,32,64,0.003290803,0.005029695,0.6517876,1.2405399,0.14655665,0.28561488
SC1=NC2=C(S1)C=CC=C2,Tox21,10,22,0.049380556,0.06094812,3.8694916,5.182862,2.8578508e-11,6.519013e-11
[Br-].C[N+]1(C)[C@H]2C[C@@H](C[C@@H]1[C@H]3O[C@@H]23)OC(=O)[C@H](CO)C4=CC=CC=C4,Tox21,24,52,0.0062695662,0.01100414,1.6123028,2.4350486,8.106168e-08,2.731074e-07
[Cl-].[Cl-].C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,Tox21,22,38,0.0022805072,0.0031021084,1.8675954,2.591631,1.3319193e-06,2.5389395e-06
[Cl-].NC1=C[N+](=NO1)N2CCOCC2,Tox21,13,26,0.015049352,0.02296932,1.3507985,1.6292138,3.6363097e-05,5.1159837e-05
[I-].[I-].[I-].CC[N+](CC)(CC)CCOC1=CC=CC(OCC[N+](CC)(CC)CC)=C1OCC[N+](CC)(CC)CC,Tox21,39,72,0.00083589903,0.0010242602,0.9342811,1.359889,3.9090972e-25,7.1060827e-25
[I-].C[N+]4(CC1COC(O1)(C2CCCCC2)C3=CC=CC=C3)CCCCC4,Tox21,26,56,0.004488531,0.00666714,1.4587057,2.1933498,2.422194e-14,6.4786474e-14
[Na+].[Na+].OC1=CC=C(C=C1S([O-])(=O)=O)C2(OC(=O)C3=C(Br)C(Br)=C(Br)C(Br)=C23)C4=CC=C(O)C(=C4)S([O-])(=O)=O,Tox21,38,78,0.009839864,0.019199478,0.9326059,1.5812837,0.0003816494,0.0012345446
[Na+].COC1=C(OC)C(CS(=O)C2=NC3=C([N-]2)C=CC(OC(F)F)=C3)=NC=C1,Tox21,27,56,0.0081882235,0.014885241,1.4188534,2.065669,0.0015102677,0.0057400162
O.[Na+].[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@@]2([H])NC(=O)C3=C(OC)C=CC=C3OC)C([O-])=O,Tox21,28,56,0.006316196,0.010610219,1.3517933,2.264526,1.967975e-05,5.7541016e-05
[Na+].[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@@]2([H])NC(=O)C3=C(C)ON=C3C4=CC=CC=C4Cl)C([O-])=O,Tox21,30,64,0.010091464,0.017409343,1.3406234,2.1135578,1.2281841e-06,3.8995995e-06
[Na+].NC1=CC=C(C([O-])=O)C(O)=C1,Tox21,12,22,0.042709682,0.071851596,3.1594474,3.743175,2.1000988e-06,5.196885e-06
[O-][N+](=O)\N=C1/NCCN1CC2=CN=C(Cl)C=C2,Tox21,17,36,0.015572005,0.025076587,2.3151152,3.2577186,7.2679955e-05,0.0001632002
CN\C(NCCSCC1=CC=C(CN(C)C)O1)=C/[N+]([O-])=O,Tox21,21,42,0.00365845,0.005509607,1.0783529,1.582205,0.00018379663,0.00036375452
CC(C)=CC1[C@H](C(=O)OCC2=CC=CC(OC3=CC=CC=C3)=C2)C1(C)C,Tox21,26,56,0.009664216,0.01757264,1.6047543,2.1427965,0.001318448,0.0031639223
OC(=O)\C=C/C(O)=O.C[C@@H](C1=C(CCN(C)C)CC2=C1C=CC=C2)C3=NC=CC=C3,Tox21,30,62,0.006402208,0.010298206,1.3075814,1.6951336,0.0015648803,0.00488933
NC1=NC2=C(CCN(CC=C)CC2)S1,Tox21,14,30,0.012963712,0.016575648,1.95171,2.4420748,1.2459906e-05,2.0755304e-05
N1C=CC2=C1C=CC=C2,Tox21,9,20,0.05777018,0.07117461,4.404357,6.206001,6.15658e-07,1.4240773e-06
S1C2=C(C=CC=C2)C3=C1C=CC=C3,Tox21,13,30,0.039821964,0.052036963,3.1599698,3.551317,0.023397345,0.043282993
CC(=O)CC(C1=CC=CC=C1)C2=C(O)C3=CC=CC=C3OC2=O,Tox21,23,50,0.017034976,0.034856245,1.7933888,2.4320035,0.0010906397,0.0055427486
CC(O)=O.NC(=O)CC[C@@H]1NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC3=CC=C(O)C=C3)NC(=O)CCSSC[C@H](NC(=O)[C@H](CC(N)=O)NC1=O)C(=O)N4CCC[C@H]4C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(N)=O,Tox21,78,160,0.001818543,0.003226893,0.31511316,0.5346403,0.1421527,0.41108397
[H][C@@]12CC[C@H](C(=O)COC(C)=O)[C@@]1(C)CC[C@@]3([H])[C@@]2([H])CCC4=CC(=O)CC[C@]34C,Tox21,27,60,0.0049156686,0.006848231,1.5085125,2.3584576,0.18750046,0.50354075
CC(=O)OCC(CCN1C=NC2=C1N=C(N)N=C2)COC(C)=O,Tox21,23,48,0.006546945,0.010277279,1.0660325,1.739887,0.027660424,0.058268107
CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,Tox21,16,32,0.011801894,0.017170198,2.498757,3.652915,4.3781234e-05,7.849689e-05
CCS(=O)(=O)C(C)(C)S(=O)(=O)CC,Tox21,13,24,0.003045154,0.0050407927,1.785428,2.2128458,0.00022212934,0.0006324734
CC(C)C(Br)C(=O)NC(N)=O,Tox21,11,20,0.00805175,0.01188916,1.9618549,3.2763577,0.0012544496,0.0020014723
CC(C)C[C@@H](N)C(O)=O,Tox21,9,16,0.0055087367,0.008105354,2.113281,2.7253995,0.012249893,0.017851386
CC(C)CN1C=NC2=C1C(=O)N(C)C(=O)N2C,Tox21,17,36,0.012404389,0.018036766,2.4814386,3.5283036,3.633594e-05,7.291841e-05
CC(C)NCC(O)COC1=CC=C(CCOCC2CC2)C=C1,Tox21,22,46,0.003633941,0.005530189,1.8194394,2.356104,0.008345807,0.03125315
CC1=CC=C(C=C1)C(=C/CN2CCCC2)\C3=CC=CC=N3,Tox21,21,46,0.012235127,0.022648351,2.0375745,2.7887874,0.021598864,0.059665088
COC1=C(N2CCNC(C)C2)C(F)=CC3=C1N(C=C(C(O)=O)C3=O)C4CC4,Tox21,27,60,0.00807794,0.015770841,1.5695796,2.5688903,1.8352781e-06,5.500582e-06
CC(O)CN1C(C)=NC=C1[N+]([O-])=O,Tox21,13,26,0.013389628,0.019783862,1.8498651,2.872656,4.222919e-05,9.698304e-05
C\C=C1/[C@@H]2CC3=C(C=CC(=O)N3)[C@@]1(N)CC(C)=C2,Tox21,18,40,0.015070433,0.02206219,2.3863444,3.391897,0.00023886209,0.00089619
CN1C(C(=O)NC2=NC=C(C)S2)=C(O)C3=C(C=CC=C3)S1(=O)=O,Tox21,23,50,0.013627567,0.02383821,1.377499,2.0766659,0.010640416,0.018579427
CCC(C(=O)NC(N)=O)C1=CC=CC=C1,Tox21,15,30,0.011663179,0.019692846,2.548015,3.6452954,0.3795971,0.96113443
OC(=O)CC(O)(CC(O)=O)C(O)=O.CCC(C(=O)OCCOCCN(CC)CC)C1=CC=CC=C1,Tox21,35,68,0.0022166986,0.00452783,0.6767593,1.0179503,0.8698552,3.8168573
CCCN[C@H]1CCC2=C(C1)SC(N)=N2,Tox21,14,30,0.010720273,0.014655533,2.549343,3.9213853,3.214935e-08,6.635564e-08
CCOC1=C(O)C=CC(C=O)=C1,Tox21,12,24,0.018916514,0.034549847,2.1642885,2.7648954,0.0005664904,0.0014060272
Cl.C1C2CNCC1C3=CC4=C(C=C23)N=CC=N4,Tox21,17,38,0.01691615,0.025215691,2.7602983,4.354335,8.94432e-08,1.4297757e-07
Cl.CC(C)C1=C(OCCN(C)C)C=C(C)C(OC(C)=O)=C1,Tox21,21,40,0.004204026,0.007148853,1.8019631,2.4481006,8.170119e-05,0.00021529908
Cl.CC1=CC(=CC(C)=C1CC2=NCCN2)C(C)(C)C,Tox21,19,38,0.008762933,0.01204406,2.1925225,2.537482,0.0019824896,0.0057372414
Cl.COC(=O)CCC1=CC=C(OCC(O)CNC(C)C)C=C1,Tox21,22,42,0.0036298307,0.0056500705,1.7786847,2.3991194,0.01999117,0.061345056
Cl.CC(CN1CCCCC1)C(=O)C2=CC=C(C)C=C2,Tox21,19,38,0.006857222,0.01196446,2.291045,3.2861936,0.0026476523,0.0065102987
Cl.CC1=C(C=CC=C1)N2CCN(CCC3=NN=C4CCCCN34)CC2,Tox21,25,54,0.0069187726,0.010673473,1.8039225,2.560561,0.00080258894,0.0017916725
Cl.[H][C@]12CCCN(CCC)[C@]1([H])CC3=CNN=C3C2,Tox21,17,36,0.0076438924,0.010597837,2.4453092,3.4723053,2.0862476e-08,3.8296058e-08
Cl.CCN(CC)C(C)CN1C2=C(SC3=C1C=CC=C3)C=CC=C2,Tox21,23,48,0.00762672,0.012964597,1.8467512,2.5165472,2.6812362e-05,9.362327e-05
Cl.CCCOC1=CC=C(C=C1N)C(=O)OCCN(CC)CC,Tox21,22,42,0.004085795,0.006878713,1.8907582,2.9086063,0.5610414,1.4117723
Cl.CN(C)CCN(CC1=CC=C(Cl)C=C1)C2=NC=CC=C2,Tox21,21,42,0.0095017,0.015870553,1.978885,2.4180026,0.0019993829,0.0048333015
Cl.ClC1=CC=C(CN2C(CN3CCCC3)=NC4=C2C=CC=C4)C=C1,Tox21,24,52,0.012551669,0.026605427,1.9275502,2.5660043,0.011983743,0.027831998
Cl.NC(=N)NC(=O)CC1=C(Cl)C=CC=C1Cl,Tox21,16,30,0.016104601,0.030755343,2.320115,3.1743178,0.059725925,0.12499011
Cl.NC1CCN(CC1)C2=NC(Cl)=CC=C2,Tox21,15,30,0.013662961,0.019500228,2.5740085,3.8213742,0.00030556056,0.00064117723
Cl.CC(C)CC(N(C)C)C1(CCC1)C2=CC=C(Cl)C=C2,Tox21,20,40,0.006095891,0.008198048,1.9467585,2.4379563,9.416932e-07,2.7519727e-06
Cl.CN(C)CCN1C2=C(C=CC=C2)N(C)C3=C(C=CC=C3)C1=O,Tox21,23,48,0.00988585,0.014940709,1.9544557,2.6791286,0.00012188871,0.00038792737
Cl.CN(C\C=C\C1=CC=CC=C1)CC2=C3C=CC=CC3=CC=C2,Tox21,23,48,0.011676381,0.018280169,1.9595062,2.2279458,1.9969126e-05,0.00010219482
Cl.COC1=CC(=CC(OC)=C1OC)C(CCCN(C)CCC2=CC(OC)=C(OC)C=C2)(C#N)C(C)C,Tox21,36,72,0.0025277168,0.005443814,1.0026042,1.6905621,0.00015018063,0.00063508196
Cl.CC1=C(C=C(C#N)C(=O)N1)C2=CN3C=CN=C3C=C2,Tox21,20,42,0.023079557,0.046815626,2.310232,2.9847786,0.00013739221,0.0004167723
Cl.[H][C@](CO)(NC(=O)[C@@]([H])(CC1=CNC2=CC=CC=C12)NC(=O)[C@]([H])(CC3=CNC=N3)NC(=O)[C@@]4([H])CCC(=O)N4)C(=O)N[C@@]([H])(CC5=CC=C(O)C=C5)C(=O)NCC(=O)NC([H])(CC(C)C)C(=O)N[C@]([H])(CCCNC(N)=N)C(=O)N6CCC[C@]6([H])C(=O)NCC(N)=O,Tox21,86,180,0.0015850172,0.0029118033,0.47704557,0.93921536,0.110633954,0.3004763
Cl.CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CC3=C(C[C@H]2C(O)=O)C=C(OC)C(OC)=C3,Tox21,37,76,0.003577641,0.0063527552,1.0709132,1.4822397,0.68898326,2.0994325
Cl.CCOC(=O)NNC1=NN=CC2=CC=CC=C12,Tox21,18,36,0.012604579,0.01929915,2.281952,3.0450969,0.16413213,0.44319415
Cl.O=C1NCC2(CCN(CCC3=CC=CC=C3)CC2)O1,Tox21,20,42,0.009325875,0.013343956,1.9548638,2.6821256,9.290314e-06,2.2054639e-05
Cl.CN(C)CCOC(=O)C(C1=CC=CC=C1)C2(O)CCCC2,Tox21,22,44,0.005319027,0.010574878,1.7159781,2.324874,0.026348818,0.0770412
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCC2=CC(OC3=CC=CC=C3)=CC=C2,Tox21,26,56,0.0109934425,0.019221855,1.5899086,2.1427965,0.5782927,1.6802211
ClCCN(CCCl)CCCl,Tox21,10,18,0.0019836223,0.0023732027,2.1896749,3.1826215,3.5051137e-06,5.930139e-06
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)C(=NOCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,Tox21,58,120,0.0013701449,0.0022539073,0.35695064,0.5775615,0.022000495,0.047057606
CN(C)C1=C(C)N(C)N(C1=O)C2=CC=CC=C2,Tox21,17,36,0.015604716,0.022882428,2.4235628,3.2414398,1.1430451e-07,1.8140689e-07
CCCCC(CC)COC(=O)C1=CC=C(C=C1)N(C)C,Tox21,20,40,0.0043961057,0.0076042963,2.1297417,2.6220455,3.3220127e-07,8.9496035e-07
CN1CCC(CC1)=C2C3=C(SC=C3)C(=O)CC4=CC=CC=C24,Tox21,22,50,0.014935231,0.0353175,1.9371454,2.6609387,0.00020754598,0.00055481854
CN1CCC[C@@H]1CC2=CNC3=CC=C(CCS(=O)(=O)C4=CC=CC=C4)C=C23,Tox21,27,60,0.007964675,0.013908649,1.7305913,3.061712,0.030511579,0.09742981
[H][C@]12N(C)CC[C@@]1(C)C3=C(C=CC(OC(=O)NC)=C3)N2C,Tox21,20,44,0.00832727,0.012562379,2.2070334,3.041479,4.3784614e-05,0.0001229746
COC(=O)C(Cl)C(=O)OC,Tox21,10,18,0.0050902334,0.007996254,2.0096228,2.5771549,0.017483925,0.029254297
COC1=CC=C(CN(CCN(C)C)C2=NC=CC=C2)C=C1,Tox21,21,44,0.008071712,0.013567733,1.9442772,2.4180026,0.008278828,0.018218188
COC1=CC=CC=C1OC(=O)OC2=CC=CC=C2OC,Tox21,20,42,0.013058154,0.024170203,1.7933651,2.361446,0.001043933,0.0021973576
CNCCC(OC1=CC=CC=C1OC)C2=CC=CC=C2,Tox21,20,42,0.009192477,0.017206093,1.9338732,2.349215,1.2401181e-05,3.4595876e-05
COC1=NC(OC)=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1,Tox21,21,44,0.012127754,0.021120831,1.7019982,2.4573987,0.035119057,0.056024544
CCC1(C(=O)N(COC)C(=O)N(COC)C1=O)C2=CC=CC=C2,Tox21,23,48,0.0067671575,0.01162949,1.712736,2.6208332,0.8278217,1.4958028
FC1=CC=C(C=C1)C(=O)C2CCN(CCN3C(=O)NC4=CC=CC=C4C3=O)CC2,Tox21,29,64,0.011447224,0.019850673,1.6108468,2.0714598,0.0001780646,0.00035515142
OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C3=CC=C(Br)C=C3,Tox21,26,56,0.010586189,0.017219096,1.7474369,2.4122334,0.010438336,0.023257576
CC(C)NCC(O)C1=CC=C(N)C(=C1)C#N,Tox21,16,32,0.011698138,0.019117955,2.4273589,3.734264,0.019439405,0.06881181
N#CC1=CC=C(C=C1)C(N2C=NC=N2)C3=CC=C(C=C3)C#N,Tox21,22,48,0.026079735,0.06442084,2.089028,2.3134136,0.00015520248,0.0004180271
CN\C(NC#N)=N/C1=CC=C(C=C1)C2=NNC(=O)CC2C,Tox21,21,44,0.0109702945,0.017359408,1.9399693,2.463068,0.0019766898,0.00469155
COC1=CC=C(C=C1OC)S(=O)(=O)N2[C@H](C(=O)N3CCC[C@@H]3C(N)=O)[C@@](O)(C4=C2C=CC(Cl)=C4)C5=CC=CC=C5Cl,Tox21,41,90,0.006712663,0.014825187,0.99551934,2.200532,0.28057832,0.7009677
NC(=O)C1=CN(CC2=C(F)C=CC=C2F)N=N1,Tox21,17,36,0.027277155,0.052413553,2.6158495,3.7965941,1.0898004,2.43199
CCCCN(CCCC)CCCOC(=O)C1=CC=C(N)C=C1,Tox21,22,44,0.0038913044,0.0066957837,1.8772866,2.5082464,0.00032756905,0.0006543534
NC1=CC=C(C=C1)S(=O)(=O)C2=CC=C(N)C=C2,Tox21,17,36,0.028483327,0.043121353,2.1534226,2.904018,0.059417076,0.1286578
NC1=NC=NC2=C1N=CN2[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O,Tox21,19,42,0.014780228,0.024893608,1.175654,2.0651376,0.030924717,0.058043387
NC1=NC=NC2=C1N=CN2[C@H]3CC[C@@H](CO)O3,Tox21,17,38,0.016274456,0.025397833,1.5683004,2.1499753,0.10520069,0.2354357
NCCS(O)(=O)=O,Tox21,7,12,0.003914325,0.0055853,1.7151011,2.0041432,0.026917422,0.049301956
NS(=O)(=O)C1=C(Cl)C=C(NCC2=CC=CO2)C(=C1)C(O)=O,Tox21,21,44,0.013241265,0.02339065,1.5833771,2.4774456,0.031227864,0.08272737
